id,nome,tipo_edificio,coord_X,coord_Y,capienza
7391,Galenica,pharmacy,4006724.0251322933,1169565.942621961,10
7392,Il Tabaccaio,tobacco,4006866.3040067493,1169384.6929547705,10
7393,Amorosi,clothes,4011488.2928454573,1176043.1647932774,30
7394,A&M Moda,clothes,4012866.154823669,1173869.5020921456,30
7395,La Prealpina,clothes,4009283.9610487446,1178192.1626056188,30
7396,H&M,clothes,4007511.750991759,1175771.1171183535,30
7397,Alchemilla,pharmacy,4008141.7496284065,1175305.4095817097,10
7398,Broggi,clothes,4007740.0547065944,1176348.1582419758,30
7399,Camicissima,clothes,4008860.4166165814,1177150.6110694958,30
7400,Chicchi Ginepri,clothes,4009024.579870135,1177326.862758736,30
7401,Cosimo Gentile,clothes,4009050.5082974704,1177144.4837458902,30
7402,Clothes,clothes,4006160.6075685234,1183084.0712578858,30
7403,La Moda in piazza,clothes,4008537.5529736676,1174793.3306661677,30
7404,Farmacia Monte Santo,pharmacy,4009816.857671063,1177068.7336892148,10
7405,Mango,clothes,4007901.754917916,1177059.2880494213,30
7406,Vans,clothes,4006121.7641825825,1177968.4140524932,30
7407,Ciotti,clothes,4006097.588864321,1178008.4918787149,30
7408,Carrefour Express,supermarket,4004415.4874810963,1179504.8404627542,50
7409,Carrefour Express,supermarket,4006463.2596236146,1178228.715564696,50
7410,Carrefour Market,supermarket,4006708.4882448707,1178590.7505592539,50
7411,Super Dì,supermarket,4006198.5852351603,1180689.9052870222,50
7412,Ok Sigma,supermarket,4006099.0924900146,1176830.8743536042,50
7413,Esselunga,supermarket,4005657.5335913775,1172754.3573475918,50
7414,Bio C Bon,supermarket,4006510.466679843,1178975.7276199854,50
7415,Gianni Campagna,clothes,4008663.846448338,1178069.2104363018,30
7416,Bisbigli,clothes,4008650.2748197108,1178058.8772073267,30
7417,Antonia,clothes,4008467.8200956313,1175820.6735171855,30
7418,Biffi,clothes,4007263.9892078573,1174701.1685384314,30
7419,10 Corso Como,clothes,4010504.1467474615,1175929.4628132621,30
7420,Naturasì,supermarket,4009928.960403996,1175642.3741723904,50
7421,Punto Simply,supermarket,4004300.9464794346,1160279.296258929,50
7422,Diffusione Tessile,clothes,4005087.3054445223,1163443.9941652415,30
7423,Annarita N,clothes,4008732.874470651,1177059.3981774214,30
7424,Antica Farmacia di Brera,pharmacy,4008918.8426112523,1176449.1205752674,10
7425,Antonio Croce,clothes,4008648.9083172376,1177004.204177593,30
7426,Drumohr,clothes,4008775.0283176806,1177116.0596270328,30
7427,Gant,clothes,4008574.4023058196,1176917.6700584881,30
7428,Elisabetta Franchi,clothes,4008649.3962918306,1176948.235081965,30
7429,Hackett London,clothes,4008666.269336628,1177026.335061975,30
7430,Manila Grace,clothes,4008659.2041565706,1177018.4395790806,30
7431,Mario Valentino,clothes,4008920.336172443,1176468.8963912586,30
7432,Ottod'Ame,clothes,4008668.6398940347,1176972.8675731204,30
7433,Rick Owens,clothes,4008527.139161971,1176598.6534435174,30
7434,Twin Set,clothes,4008630.4760213085,1176980.983635242,30
7435,7 For all Mankind,clothes,4008740.273938853,1177067.4022883226,30
7436,Pulker Farma,pharmacy,4008537.3377809795,1174907.1611175786,10
7437,No-nu,clothes,4010032.3889524364,1176085.777355989,30
7438,Bijoux d'epoque,clothes,4007204.6885803486,1178686.6731352925,30
7439,Sartoria Rocco,tailor,4004305.684683139,1159632.2689891963,15
7440,Boule de Neige,clothes,4010098.3955963957,1176315.1409212726,30
7441,Naele,clothes,4010084.2823312287,1176265.6759360759,30
7442,Boule de Neige,clothes,4010055.1738308715,1176254.8304314993,30
7443,IN'S Mercato,supermarket,4013036.2938621235,1181746.4789443165,50
7444,Farmacia Comunale,pharmacy,4009041.6425503464,1168744.5229706296,10
7445,Farmacia Comunale,pharmacy,4008901.8557549827,1169411.25243129,10
7446,Farmacia Comunale,pharmacy,4009273.5837124907,1169417.616356567,10
7447,Seventy,clothes,4008712.014742123,1177094.1728163525,30
7448,JDC Milano,clothes,4009084.92654737,1178660.2885405475,30
7449,Siste's,clothes,4009182.424776919,1178699.115789722,30
7450,Puma,clothes,4009242.3729391634,1178779.695386324,30
7451,Antony Morato,clothes,4009252.3879031166,1178871.9244456924,30
7452,Clothes,clothes,4009262.907287337,1178883.769127188,30
7453,Furla,clothes,4009323.1461748136,1178958.6885476669,30
7454,OVS,clothes,4009404.8545503854,1178946.0711820286,30
7455,Pharmacy,pharmacy,4009426.7512743454,1179103.148462728,10
7456,Coccinelle,clothes,4009499.6669221153,1179165.8335692736,30
7457,Liujo,clothes,4009490.2738358653,1179153.4140254857,30
7458,Zuiki,clothes,4009478.210764297,1179140.2158870494,30
7459,Pimkie,clothes,4009680.0760674053,1179317.049148478,30
7460,Tezenis,clothes,4009697.852792753,1179339.73878334,30
7461,Zara,clothes,4009743.8900393336,1179456.3851516475,30
7462,Terranova,clothes,4009762.553849781,1179418.8738088007,30
7463,Aldo,clothes,4009789.8738899566,1179450.9029200624,30
7464,H&M,clothes,4009768.2511638943,1179489.3420978799,30
7465,and,clothes,4009848.4884896143,1179520.166013619,30
7466,Conad City,supermarket,4010786.193052815,1179806.4000777905,50
7467,Al Bazar,clothes,4008501.7660591584,1173037.5358172937,30
7468,Caruso,clothes,4008429.058174068,1177126.76326489,30
7469,Dmagazine outlet,clothes,4008726.4099652125,1177108.3708700326,30
7470,Zara,clothes,4005512.0259918617,1179110.819688082,30
7471,Conbipel,clothes,4009850.698872873,1179578.5027278305,30
7472,Yamamay,clothes,4007608.468811595,1175937.8460115767,30
7473,Domai,clothes,4004742.7179268347,1180224.3933904683,30
7474,Pharmacy,pharmacy,4013000.7376662525,1181245.7555659385,10
7475,Max Mara,clothes,4005053.3799937265,1163468.0002416978,30
7476,Antonio Fusco,clothes,4005270.1982513927,1164192.8700161588,30
7477,Billionaire,clothes,4008027.090206576,1176292.9479351898,30
7478,Luisa Spagnoli,clothes,4008058.7422036026,1176431.36095654,30
7479,Naracamicie,clothes,4007950.590724066,1176420.1509887155,30
7480,Santa Margherita 7,clothes,4008126.4006923544,1176282.7405268096,30
7481,Sartoria Rossi,clothes,4007932.8046438154,1176329.8877844005,30
7482,Stefanel,clothes,4007963.344360245,1176422.3790191794,30
7483,Trussardi,clothes,4008196.066233754,1176359.462705133,30
7484,Ruggeri,clothes,4007927.5675323093,1176384.1607058286,30
7485,Pharmacy,pharmacy,4006430.535669296,1168244.828831138,10
7486,Quore,clothes,4008531.401510931,1175469.3470203038,30
7487,OVS Outlet,clothes,4006450.758295978,1180051.81659266,30
7488,Martino Midali,clothes,4008657.333564413,1178668.794121293,30
7489,E. Guadagni,clothes,4014047.2393154115,1179347.7143726966,30
7490,Tezenis,clothes,4007926.500697787,1177183.5560019212,30
7491,Subdued,clothes,4007941.402779381,1177676.2789154178,30
7492,Sweet Lady,clothes,4008059.4885936794,1177509.8943891425,30
7493,Vannucci,clothes,4008004.6697949423,1177543.1227426413,30
7494,Surplus,clothes,4008954.359156037,1175734.106221384,30
7495,Farmacia Comunale,pharmacy,4011326.8003653875,1173791.318507537,10
7496,Simply City Market,supermarket,4010558.565205043,1180254.7221346265,50
7497,Carrefour,supermarket,4008603.3558240654,1170846.7742194282,50
7498,Pharmacy,pharmacy,4004300.135021389,1185566.8967274402,10
7499,Emporio l'Isola,clothes,4010084.950245001,1173889.2750017883,30
7500,Punto Simply,supermarket,4009044.8540331577,1179754.5062638887,50
7501,NaturaSì,supermarket,4008079.535135494,1179517.3683129016,50
7502,L'Arabesque,clothes,4009253.680792619,1176133.4803661536,30
7503,Mortarotti,clothes,4008217.4668707796,1174733.2251482932,30
7504,Linit Linen,clothes,4008326.8795489967,1175553.8998223897,30
7505,Daniel & Meyer,clothes,4008534.5524991313,1174379.3808702764,30
7506,Tailor,tailor,4012819.9789646515,1171808.4491020092,15
7507,Spesa Si,supermarket,4011310.179188874,1176709.5378153382,50
7508,Tobacco,tobacco,4016152.641266891,1162885.5755177175,10
7509,Carrefour Express,supermarket,4008098.4696170404,1173112.6591151275,50
7510,Farmacia Santa Teresa,pharmacy,4008367.5347152352,1173425.4293037644,10
7511,Bio c' Bon,supermarket,4009530.1620336985,1181260.6462457508,50
7512,Bio c' Bon,supermarket,4006134.914895484,1174627.4014252524,50
7513,Tailor,tailor,4011814.095996762,1176430.904037616,15
7514,DETAILS,clothes,4008618.274635793,1171995.233396731,30
7515,Superpolo,supermarket,4007068.477257118,1173907.5705515104,50
7516,Supermercato CRAI,supermarket,4011031.1043008883,1171971.3164538564,50
7517,Simply Market City,supermarket,4009932.3830781765,1172966.1048997908,50
7518,Camicissima,clothes,4008009.3669710457,1177362.8927715041,30
7519,Punto 3,tobacco,4013225.462105311,1178776.3384862873,10
7520,Intimissimi,clothes,4005535.7342709573,1179109.5251730678,30
7521,Carrefour Express,supermarket,4010180.4811861296,1174572.2247791311,50
7522,Bivia,clothes,4008815.6631386788,1173451.7231518815,30
7523,Nicol Caramel,clothes,4008961.6257791203,1173875.0542911103,30
7524,Fashion Park,clothes,4010373.399842923,1173287.2322320181,30
7525,Tobacco,tobacco,4014042.9777713083,1179766.5251920982,10
7526,Al Punto Blu,clothes,4010370.990414635,1173768.1319897922,30
7527,Nuvola,clothes,4010430.8478650576,1173700.7575219003,30
7528,La Cicogna Bimbi,clothes,4010397.975797337,1173757.4784137658,30
7529,Farmacia Procaccini,pharmacy,4010557.7310538325,1174185.4437906418,10
7530,Clothes,clothes,4010635.076194781,1173792.516964668,30
7531,Auchan,supermarket,4008274.4021811304,1173686.3667146373,50
7532,Pharmacy,pharmacy,4005100.1691456256,1166396.4854278571,10
7533,Tobacco,tobacco,4007995.52796674,1178346.2759835725,10
7534,Kikki,clothes,4008427.711644957,1173827.2651393777,30
7535,Gio y Dea,clothes,4008601.1128732744,1174262.4638014087,30
7536,Virgola Trentadue,clothes,4008651.8926727613,1174206.1888860054,30
7537,Host,clothes,4008653.1351883183,1174145.0397246927,30
7538,Tailor,tailor,4012074.7910392378,1181031.025899372,15
7539,Cosmopolitan,clothes,4012027.387573365,1180832.213461607,30
7540,Tobacco,tobacco,4011923.767031202,1181165.936147837,10
7541,Pharmacy,pharmacy,4004258.196535975,1180722.4285846432,10
7542,Farfollie,clothes,4011040.4024665565,1173905.009109414,30
7543,Angelo baby,clothes,4010991.4121174496,1173935.8906469643,30
7544,NaturaSì,supermarket,4005549.594434552,1178822.5549998104,50
7545,Carrefour Express,supermarket,4009410.505881017,1176404.6822663005,50
7546,Supermarket,supermarket,4008999.141921645,1176224.4626966869,50
7547,Bio C Bon,supermarket,4008165.3168164957,1173182.1369635898,50
7548,Pulker Farma,pharmacy,4010235.390146229,1179985.5941405213,10
7549,Brooks Brothers,clothes,4008884.1920610606,1176164.6096113836,30
7550,De Wan,clothes,4008707.6872746297,1177088.9109183592,30
7551,Bosco in città,tobacco,4011381.295645321,1163945.1642798248,10
7552,Farmacia del Garibaldi,pharmacy,4009455.5196154327,1175790.9477483933,10
7553,Boutique Oroblù,clothes,4007393.056256826,1178759.1023114135,30
7554,Intimissimi,clothes,4007328.3324271906,1179014.5820636207,30
7555,Outlet Matia's,clothes,4009214.7581807747,1176552.3472408142,30
7556,Goldenpoint,clothes,4009687.467340296,1179327.5590726754,30
7557,Brillante,clothes,4004580.7465932798,1180201.0944775315,30
7558,Roger Fashion,clothes,4004430.173981298,1180353.6683949411,30
7559,Farmacia San Luca,pharmacy,4012987.66633574,1174399.2214164385,10
7560,Panna e Cioccolato,clothes,4009249.9708584496,1176401.8916880616,30
7561,Pharmacy,pharmacy,4014294.5309062004,1181609.2503649388,10
7562,Bar Tabacchi Amadeus,tobacco,4013762.8245860324,1184039.4948591948,10
7563,Sacchi,clothes,4008161.932415478,1174979.1586651152,30
7564,Camicissima,clothes,4008136.823559479,1175184.8196785126,30
7565,Boggi Milano,clothes,4008165.3002700275,1175153.9190363574,30
7566,Matia's Fashion Outlet,clothes,4008172.6553867264,1175105.0191759383,30
7567,NDI Store,clothes,4008169.557755249,1175120.0470588554,30
7568,M. Bardelli,clothes,4008153.4262946215,1175077.207919622,30
7569,Matisse,clothes,4008268.728086967,1174807.0007481463,30
7570,Chicche di Calze,clothes,4008210.788299817,1174825.8351685698,30
7571,Aldo Guglielminotti,clothes,4008217.7904196354,1174798.5902043255,30
7572,Calamai,clothes,4008236.6828085985,1174847.9037483819,30
7573,Canadian,clothes,4008264.4062593305,1174810.896114651,30
7574,Carrefour Express,supermarket,4011037.862001315,1176252.544854492,50
7575,Clothes,clothes,4009781.5944700497,1178984.754486596,30
7576,Pharmacy,pharmacy,4005971.658533593,1164355.0233191606,10
7577,Wolford,clothes,4008492.31462173,1176804.200776036,30
7578,Victor,clothes,4010198.6844042637,1179943.107094654,30
7579,Yamamay,clothes,4010424.0570817483,1178509.624734099,30
7580,Mango,clothes,4010372.2060239464,1178570.0792755778,30
7581,Manera,clothes,4008988.823058762,1177192.1706127028,30
7582,Cadè,clothes,4007943.944134938,1176422.8509794986,30
7583,Ladybird Outlet,clothes,4006482.898469854,1163855.2324792426,30
7584,Toking,clothes,4006426.1662135674,1163904.730877202,30
7585,Fantasia e... Abbigliamento,clothes,4006416.2889117836,1163919.8202956803,30
7586,Tentazioni,clothes,4006354.4456471433,1163981.7316348844,30
7587,Bozzato,clothes,4006303.2538606264,1164038.7415360466,30
7588,Abbigliamento Calzature Roma,clothes,4006147.2661514184,1164230.6108305082,30
7589,Circus,clothes,4007615.0662539457,1175193.0955854245,30
7590,Tobacco,tobacco,4007500.5366725544,1174733.919665695,10
7591,Bio c' Bon,supermarket,4007585.535302585,1174413.173797755,50
7592,Canadian,clothes,4008297.6105504395,1175406.182990739,30
7593,Yamamay,clothes,4008460.260093773,1172772.1579505622,30
7594,Yamamay,clothes,4009568.5846769963,1179251.6700546418,30
7595,Calzedonia,clothes,4007341.3220833344,1178915.575128111,30
7596,Goldenpoint,clothes,4007345.8165275212,1178804.775272829,30
7597,Calzedonia,clothes,4007414.119532083,1178214.7272002192,30
7598,Cereda,clothes,4006469.6320563364,1164179.0432420766,30
7599,Habitu,clothes,4006474.3221220654,1164211.7162802634,30
7600,Abbigliamento Multifirme,clothes,4006508.1020505647,1164061.2030109204,30
7601,OVS,clothes,4010575.5025453465,1172750.0320104486,30
7602,Salvagente Bimbi,clothes,4010685.4023799584,1172855.0848389582,30
7603,Farmacia Camera,pharmacy,4006845.8503977186,1163966.6426163816,10
7604,Farmacia Pasubio,pharmacy,4006920.660686496,1163277.3919830548,10
7605,Carrefour Market,supermarket,4011234.3422460454,1194791.9252947506,50
7606,Castellani S.L.R.,clothes,4008174.737379556,1176832.6896990642,30
7607,Goldenpoint,clothes,4008595.8690971006,1172493.4066956646,30
7608,Farmacia Monte Nero,pharmacy,4006646.947661117,1178188.047699315,10
7609,Dina boutique,clothes,4013732.5359616056,1184203.5625612123,30
7610,Parafarmacia,pharmacy,4012079.140577191,1177664.4599640362,10
7611,D.r. - Diritto E Rovescio,tailor,4013906.9214397236,1184025.881786168,15
7612,Farmacia Italo Inglese,pharmacy,4013935.3150030016,1183970.0032332432,10
7613,Scaglione,clothes,4008221.030273152,1175287.4547813893,30
7614,Baroni,clothes,4008191.5066873846,1175286.886338001,30
7615,Ilma,supermarket,4008496.7073639696,1181578.4925814853,50
7616,Supermarket,supermarket,4011325.383213809,1178933.412309187,50
7617,Macrì,clothes,4007445.8546069795,1175599.933202929,30
7618,Boxeur des Rues,clothes,4007507.418636332,1175680.467973895,30
7619,Dani,clothes,4007496.5289703254,1175566.474838023,30
7620,John Barritt,clothes,4007509.922563169,1175576.003919027,30
7621,Floreiza,clothes,4007478.522942518,1175658.463420669,30
7622,Clothes,clothes,4012152.440692046,1177426.338279864,30
7623,Omero,pharmacy,4003673.831497141,1180392.255118987,10
7624,Viativoli,clothes,4008245.7044710135,1174767.2889873055,30
7625,Lunatica Milano,clothes,4007602.5392608736,1175631.2116414788,30
7626,Tabaccheria Borromeo,tobacco,4007800.6505986764,1175512.943973517,10
7627,Zucca Stregata,clothes,4008126.14486472,1175219.8082868408,30
7628,Noriem,clothes,4008099.7536065527,1175294.8719548336,30
7629,Ipercoop,supermarket,4001415.614703513,1189251.0753473456,50
7630,Terranova,clothes,4007576.309852728,1175896.9663283448,30
7631,Calliope,clothes,4007564.4669656367,1175877.8754164502,30
7632,Treesse,clothes,4011725.5892297076,1171271.7821928654,30
7633,Luigi Fuga,clothes,4011394.5111541357,1176768.4913651776,30
7634,Sigma,supermarket,4008426.5870217285,1180785.9549528265,50
7635,Bio C Bon,supermarket,4005731.081194053,1178235.0032580942,50
7636,Colours & Beauty,clothes,4011633.655295708,1171176.3314953346,30
7637,Yamamay,clothes,4011629.756671165,1171169.0428162396,30
7638,Calzedonia,clothes,4011670.3898665723,1171235.392531728,30
7639,Dada Outlet,clothes,4010770.5172097157,1173195.8515991576,30
7640,Stefany,clothes,4010900.7865389227,1173270.4460262111,30
7641,Tobacco,tobacco,4010962.9239686662,1178138.953136244,10
7642,Brums,clothes,4009403.3673764886,1179067.5373490276,30
7643,Vestistock,clothes,4009127.779507794,1179229.9456685528,30
7644,Pontenuovo,pharmacy,4012779.871830411,1182910.9951163093,10
7645,Tobacco,tobacco,4012800.842076837,1184163.3300892788,10
7646,Pharmacy,pharmacy,4012622.7569910157,1183867.4320126125,10
7647,O bag.store,clothes,4007911.8226581304,1177333.9264674739,30
7648,Farmacia Venezia,pharmacy,4009267.342758466,1178755.6478212597,10
7649,Pelosi,clothes,4010539.001406549,1173516.6941238677,30
7650,Icampe,clothes,4010466.610020448,1173599.9734101922,30
7651,Leni,clothes,4010444.13430075,1173632.3065287014,30
7652,Albini,clothes,4010475.9592898223,1173582.242272672,30
7653,PDF 19,clothes,4010512.4415848497,1173520.9152954568,30
7654,Clothes,clothes,4010517.3796131476,1173442.8303589304,30
7655,Morini,clothes,4010425.581539931,1173668.7969420617,30
7656,Mercato comunale Gorla,supermarket,4013085.379526064,1181324.3087630412,50
7657,Pharmacy,pharmacy,4009721.971410047,1174934.0294543693,10
7658,Blauer,clothes,4009931.320162914,1176139.6907693755,30
7659,Farmacia Primaticcio,pharmacy,4007273.701975106,1169082.6026967121,10
7660,Farmacia Lloyds,pharmacy,4015464.2897402793,1170151.7230805212,10
7661,Woolcachemere,clothes,4008128.6188885495,1175311.6606994502,30
7662,Pam Local,supermarket,4006708.885556034,1171499.0568085054,50
7663,Tally Weijl,clothes,4011646.8914090106,1171208.0393691699,30
7664,Tezenis,clothes,4011639.947183324,1171202.7383889905,30
7665,Accessorize,clothes,4011699.4245115807,1171203.3213100873,30
7666,Max & Co.,clothes,4011690.5182201904,1171144.0962061286,30
7667,Intimissimi,clothes,4011701.622277964,1171138.2532962854,30
7668,Calzedonia,clothes,4010403.320560521,1178542.7435418884,30
7669,Intimissimi,clothes,4007208.8326243865,1174611.985766165,30
7670,The Bridge,clothes,4008652.626594206,1175831.6202753608,30
7671,Farmacia del Carmine,pharmacy,4008755.4063256374,1175778.7809667569,10
7672,Piccolo,clothes,4008779.248361922,1175763.8042832995,30
7673,Martino Midali,clothes,4008708.997686707,1175829.349337998,30
7674,Douuod,clothes,4008727.5023830254,1175820.2398623496,30
7675,Paul & Shark,clothes,4008554.0978722894,1176145.2569908078,30
7676,Carrefour Market,supermarket,4010029.27972682,1172541.1502383156,50
7677,OVS,clothes,4010034.4496212774,1172139.354847224,30
7678,Carrefour Express,supermarket,4007413.5692827124,1173127.074265864,50
7679,Ok Sigma,supermarket,4011529.9056018996,1180679.1958579393,50
7680,Pepe Jeans,clothes,4009095.2342692744,1178594.4558580024,30
7681,Geox,clothes,4009281.260132572,1178831.9482676252,30
7682,Dictionary,clothes,4007012.232961283,1175169.1373878832,30
7683,Calamai,clothes,4007889.269604928,1174154.1428951148,30
7684,Kathay,supermarket,4010018.509816578,1174430.6576139354,50
7685,COS,clothes,4008887.71445024,1176194.2846882124,30
7686,Vans Store,clothes,4007001.705448388,1175185.0317241277,30
7687,Grandi,clothes,4007643.1240968714,1174188.5266157747,30
7688,Farmacia Lafarmacia,pharmacy,4008108.5984400623,1175968.4259132608,10
7689,Imperial,clothes,4008133.4330251976,1175889.608425846,30
7690,Pam local,supermarket,4007216.5581560787,1179142.2368580333,50
7691,Subdued,clothes,4008565.3242847323,1172485.3396542005,30
7692,Yamamay,clothes,4007147.1978845107,1174504.9769447027,30
7693,Pharmacy,pharmacy,4007423.427302592,1178137.7916742505,10
7694,Nike Store Milano Centrale,clothes,4010328.424547079,1178498.7884744308,30
7695,Excalibur,clothes,4007268.321831952,1173696.303028671,30
7696,Penny,supermarket,4007226.3707552054,1172052.6692361666,50
7697,Brignoli,clothes,4014891.664166882,1163878.9292596183,30
7698,Tobacco,tobacco,4006673.6215620064,1173118.0580603965,10
7699,Cattina,clothes,4008929.9308332996,1175913.5182609018,30
7700,Combi,clothes,4008925.997007206,1175883.8687078818,30
7701,Cameo Vintage Shop,clothes,4008827.453865005,1175870.1242591918,30
7702,Whyci Milano,clothes,4008891.324816691,1176038.0192716534,30
7703,Clan,clothes,4008937.046010441,1175967.9309358532,30
7704,Clerici Milano,clothes,4008079.5237555564,1175799.040342067,30
7705,Tommy Hilfiger,clothes,4007916.370166603,1176049.5805794937,30
7706,Levi's,clothes,4007959.2266219035,1176002.2896084625,30
7707,Liu Jo,clothes,4008708.1312664137,1172299.1505353348,30
7708,Tailor,tailor,4009317.5153843397,1180855.5868162664,15
7709,Original Marines,clothes,4012437.0820743497,1191400.5256152786,30
7710,Yamamay,clothes,4012446.707102925,1191400.493914418,30
7711,Goldenpoint,clothes,4012487.6113201743,1191410.2062906066,30
7712,Inside,clothes,4012493.33639222,1191397.558951716,30
7713,Dorabella,clothes,4012494.6113210535,1191344.776340972,30
7714,Coton&Silk,clothes,4012498.388319808,1191276.610553675,30
7715,OVS,clothes,4012445.4109386876,1191188.3041307162,30
7716,PrimaDonna,clothes,4012491.3549861563,1191244.6821395757,30
7717,Cycleband,clothes,4012447.130636554,1191277.4982244612,30
7718,Mixerì,clothes,4012444.768113725,1191326.4382870155,30
7719,Via Condotti,clothes,4012474.344377131,1191364.5786115658,30
7720,Belmonte,clothes,4012482.287560301,1191358.7721368845,30
7721,Sorbino,clothes,4012489.243804691,1191277.3562665817,30
7722,Penny Market,supermarket,4014662.4094451545,1164456.2602145332,50
7723,NaturaSì,supermarket,4007414.6724976655,1175115.7638356546,50
7724,Farmacia Confalonieri,pharmacy,4011156.7994880565,1180415.1480408532,10
7725,Salvatore + Marie,clothes,4006637.960929696,1174013.169951843,30
7726,Tobacco,tobacco,4006639.7438002066,1174004.3756408882,10
7727,Clothes,clothes,4006647.0893257107,1173962.028523951,30
7728,NAFNAF,clothes,4014733.644436026,1164436.4308465293,30
7729,Timberland,clothes,4014861.9843128934,1164632.194070899,30
7730,Oroblu,clothes,4008576.4823919297,1175866.650706238,30
7731,Baci,clothes,4008373.0223803753,1176304.379709395,30
7732,Oscar Scirè,clothes,4008419.4557170193,1176063.5214954717,30
7733,Farmacia Scarlatti,pharmacy,4010104.785180837,1178951.010469118,10
7734,Transit,clothes,4008901.1339197946,1176186.199352392,30
7735,Sease,clothes,4008878.4244447234,1176032.323063232,30
7736,Pietro Brunelli,clothes,4008878.5668214946,1176052.4980072111,30
7737,Pharmacy,pharmacy,4005616.7867070106,1180287.7276353342,10
7738,Mary Vivi,clothes,4006764.580315194,1177538.4555337275,30
7739,311 West,clothes,4006993.5267541762,1175164.4125290178,30
7740,H&M,clothes,4007906.303753131,1176602.8147335984,30
7741,Farmacia Durini,pharmacy,4007911.0489171916,1177512.2005291898,10
7742,Cappelleria Melegari,clothes,4010168.8702373994,1174997.6603901824,30
7743,Pharmacy,pharmacy,4007724.265295028,1162739.2728552877,10
7744,IN'S,supermarket,4007728.3307289504,1162648.788080538,50
7745,Pharmacy,pharmacy,4007886.8359625298,1162197.002473973,10
7746,Wag,clothes,4007369.793572042,1174767.597087103,30
7747,Boulevardier,clothes,4007380.5714472844,1174752.4317662618,30
7748,Gugà,clothes,4007306.650857647,1174730.6658778489,30
7749,Supermarket,supermarket,4007110.41399573,1173135.622463997,50
7750,Sapori & Dintorni Conad,supermarket,4010441.8773403573,1178360.2784256926,50
7751,Madame Pauline,clothes,4008563.8226945135,1175589.523495776,30
7752,Vintage Delirium,clothes,4008558.848416993,1175828.00780688,30
7753,Love Brand Best Outlet,clothes,4009393.4490814195,1176093.9102258007,30
7754,Statuto Undici,clothes,4009395.8316831975,1176058.3045777627,30
7755,Pharmacy,pharmacy,4015105.470306068,1171105.5140099132,10
7756,SHARE,clothes,4006156.5654920544,1179517.762851448,30
7757,Intimissimi,clothes,4006902.2537341435,1170553.68951136,30
7758,Natura Sì,supermarket,4006767.3315396276,1178533.8724429058,50
7759,G.A.B.,clothes,4009939.7469947212,1173122.6407461073,30
7760,Nicol Caramel,clothes,4008202.0923005887,1175307.0150927887,30
7761,Les Grilles,clothes,4008187.8767116456,1175282.204650804,30
7762,Clothes,clothes,4008179.5238871523,1175273.2007621063,30
7763,Peserico,clothes,4009061.682099687,1176183.9277350474,30
7764,Maliparmi,clothes,4009036.6980828065,1176186.7634920499,30
7765,Blue Deep,clothes,4009075.578530467,1176184.195968222,30
7766,Manuel Ritz,clothes,4009021.3298505996,1176185.4577533787,30
7767,Slowear Venezia,clothes,4009202.042720283,1176197.1309529545,30
7768,Libero Milano,clothes,4009190.75063519,1176169.2020498656,30
7769,Amina Rubinacci,clothes,4009204.6472155494,1176169.4703093148,30
7770,La Stupenderia,clothes,4009109.9884760357,1176229.1081952427,30
7771,Matia's Baby Outlet,clothes,4009292.5186131457,1176258.3546578288,30
7772,Maurizio Baldassarri,clothes,4009166.2616242035,1176258.5243544544,30
7773,Penny Market,supermarket,4010792.8631458688,1193708.7983310441,50
7774,Tobacco,tobacco,4011116.118458269,1180144.983609627,10
7775,Lussy,clothes,4011030.4130183915,1180104.8483920025,30
7776,Treesse,clothes,4010960.1850014096,1180334.8931772185,30
7777,Farmacia Dottor Berta,pharmacy,4010882.109529694,1180305.4585602928,10
7778,Tobacco,tobacco,4008000.359701793,1182215.5864053005,10
7779,Coop,supermarket,4011205.6647196873,1160228.939593422,50
7780,Camicissima,clothes,4010429.807545517,1178539.4252013615,30
7781,Nice Fashion,clothes,4013062.1394036026,1177944.5904049901,30
7782,Pati Jò,clothes,4007526.284419126,1175122.5867913251,30
7783,Raphael,clothes,4007358.842797908,1174993.8749903364,30
7784,Kafa Sport,clothes,4001819.4248198904,1185513.4963976783,30
7785,Pharmacy,pharmacy,4003426.16907979,1182202.5649071177,10
7786,OVS Kids,clothes,4004342.1281894343,1180350.0174889131,30
7787,L.B.,tobacco,4004331.4840290523,1177416.3825857127,10
7788,Aldi,supermarket,4009239.5582422293,1194911.8910845579,50
7789,Atelier Giusy Bresciani,clothes,4008033.9380021067,1173862.4372748483,30
7790,NaturHouse,pharmacy,4012635.576501345,1181018.7434966245,10
7791,Auchan,supermarket,4009635.6233568424,1178883.1171668312,50
7792,San Riccardo,pharmacy,4009580.3808801286,1181090.833982411,10
7793,U2,supermarket,4008000.0313977688,1178608.7100850996,50
7794,Share,clothes,4006127.208058752,1179489.4168173475,30
7795,Farmachl,pharmacy,4009323.381405857,1177948.1892683594,10
7796,Pharmacy,pharmacy,4010700.608650363,1180975.4612406425,10
7797,Tobacco,tobacco,4008952.3039512006,1173316.8284310997,10
7798,Bio C Bon,supermarket,4008659.9439883134,1172380.639117226,50
7799,Sartoria,tailor,4012312.4687846797,1177883.074313703,15
7800,Suite Benedict,clothes,4007497.392011811,1175454.4862994934,30
7801,Intimo 3+,clothes,4008649.205768738,1172743.4726829417,30
7802,La Camicia Ideale,clothes,4008636.1874351227,1173157.1106448835,30
